Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW19,OUT019,286.1040762
FDU40,OUT049,2522.181471
FDK15,OUT045,1569.01372
DRF15,OUT035,2512.818649
FDQ25,OUT017,2905.437543
FDI48,OUT019,134.3490746
FDS49,OUT046,1430.266556
FDV22,OUT046,2729.192228
NCV42,OUT046,1775.307198
FDX26,OUT046,3122.427208
FDI33,OUT018,1358.990865
FDZ14,OUT049,2070.349579
FDG10,OUT013,763.3512894
FDM38,OUT018,770.6152466
FDG26,OUT027,6708.304978
FDH46,OUT035,1713.079232
FDN13,OUT018,1346.950372
FDU57,OUT035,2378.417196
NCI06,OUT046,3034.715786
FDM38,OUT045,937.3775647
NCG42,OUT010,280.8082685
FDL39,OUT045,2987.701105
FDT31,OUT019,449.438988
FDV59,OUT013,3566.870925
FDB49,OUT035,1730.150261
FDD58,OUT049,1697.095329
DRN59,OUT046,739.9136297
FDX48,OUT049,2601.574533
FDQ11,OUT049,4204.736548
FDY12,OUT049,858.8543038
FDQ11,OUT045,4237.424045
DRI11,OUT017,1863.036316
FDY32,OUT027,3295.851748
FDS51,OUT045,906.3851848
FDR19,OUT010,256.7771587
DRB13,OUT018,2934.253393
FDS21,OUT035,961.4052414
FDQ40,OUT045,2736.292531
NCE55,OUT013,2689.420823
FDX43,OUT027,4237.040667
FDS12,OUT049,2326.972067
DRK01,OUT027,2727.395662
FDN25,OUT017,816.4321259
FDB60,OUT046,3143.090814
FDQ13,OUT017,1269.684301
DRK13,OUT045,3116.8665
DRF25,OUT018,403.2378333
NCD42,OUT019,67.51005002
FDW25,OUT045,1404.687562
NCV29,OUT027,4952.485871
NCK42,OUT035,3484.73383
DRJ13,OUT027,4155.841729
DRD15,OUT017,3899.646543
FDM27,OUT045,2610.699917
FDZ50,OUT018,2942.13283
FDC04,OUT046,3985.682835
FDF50,OUT049,3183.880338
FDP15,OUT045,4074.590041
FDK46,OUT035,4341.973333
FDZ56,OUT018,2686.247856
FDY60,OUT049,2287.435366
FDB10,OUT035,4054.68676
FDR57,OUT045,2272.914156
FDU58,OUT049,3266.631155
FDH02,OUT046,1235.001525
FDP48,OUT013,3562.833765
FDI46,OUT035,4386.575907
FDW56,OUT013,3489.582089
NCM19,OUT010,203.6476071
FDS50,OUT027,5567.190849
FDK24,OUT013,673.4098197
FDO36,OUT017,3039.321505
FDK45,OUT027,2687.910107
NCL05,OUT045,686.2355189
FDL32,OUT018,1624.845163
FDA28,OUT049,2099.946102
FDY36,OUT018,1144.179465
FDP32,OUT018,1903.041041
FDL50,OUT046,2018.632509
DRC24,OUT049,2561.877977
NCS18,OUT017,1756.492151
FDD16,OUT017,1307.359377
NCV18,OUT013,1948.861431
FDX07,OUT046,3148.322355
NCZ05,OUT027,2739.099456
NCI31,OUT013,597.9700135
FDK14,OUT049,1348.194944
NCR06,OUT045,650.8427103
NCF54,OUT049,2786.002272
DRG23,OUT010,395.004103
FDD53,OUT046,631.3520802
NCM31,OUT027,3268.798799
FDT16,OUT017,4294.006916
FDR40,OUT035,1327.346643
DRG25,OUT017,3340.727534
FDT10,OUT035,962.1195617
FDY32,OUT013,2503.784215
FDN50,OUT035,1407.813014
FDZ35,OUT019,232.8337526
NCP54,OUT045,2064.638196
NCD07,OUT035,1561.585375
FDS02,OUT018,3099.177027
DRN59,OUT018,661.9108721
DRB24,OUT013,2350.022927
FDP37,OUT027,3551.655444
DRB01,OUT018,3004.887161
FDR47,OUT046,3004.914055
NCM31,OUT010,349.773049
NCF06,OUT027,5824.434771
NCV17,OUT027,3168.055446
FDS10,OUT049,2839.078596
FDN52,OUT035,1301.005607
FDZ48,OUT013,1906.255956
FDJ48,OUT049,4034.384971
DRB13,OUT027,3743.179037
FDV59,OUT017,3771.544869
FDL32,OUT035,1705.456786
FDZ12,OUT035,2165.54897
NCR06,OUT027,935.0319356
FDP51,OUT017,2013.191316
FDY22,OUT013,2139.839022
FDZ38,OUT049,3461.394918
NCO54,OUT035,972.7928034
FDR23,OUT035,2833.985908
FDM38,OUT049,902.2919707
FDS25,OUT013,1905.452129
FDZ22,OUT013,1278.004051
FDZ20,OUT019,618.4291415
FDD45,OUT010,163.1360856
FDN03,OUT049,4071.004109
NCW30,OUT046,4023.346782
FDY24,OUT027,1856.161025
FDJ26,OUT019,509.0906907
FDM15,OUT049,2257.536703
NCW54,OUT027,2065.672827
FDA23,OUT045,1666.926933
FDA39,OUT019,74.4057695
FDZ12,OUT017,2445.272375
NCB42,OUT046,2023.562509
FDL16,OUT046,820.2813142
FDO24,OUT019,409.0387176
NCP42,OUT046,3169.930022
FDR19,OUT018,2172.290377
DRL01,OUT045,3805.277487
FDV37,OUT046,2889.512748
FDI41,OUT010,334.6085393
FDF58,OUT049,1020.060571
NCF43,OUT018,1664.364792
FDN02,OUT049,3315.222455
NCP41,OUT035,1635.838068
NCY17,OUT027,1090.868983
FDL58,OUT027,5445.657764
NCA30,OUT027,5862.449421
FDE46,OUT018,2088.399859
FDY38,OUT035,3866.124671
NCH29,OUT027,2262.566057
FDO20,OUT045,3734.382368
FDP44,OUT018,1459.014836
FDM02,OUT027,2272.213609
FDJ14,OUT027,1716.589454
FDH04,OUT010,192.3697848
DRK23,OUT046,4475.41933
NCW05,OUT046,1909.915485
FDF12,OUT049,2432.187373
FDL51,OUT019,558.0767948
FDN03,OUT018,4067.639023
DRJ37,OUT049,2409.532102
FDM12,OUT019,464.7026906
FDA16,OUT045,3812.216071
NCB07,OUT017,3103.482423
NCI17,OUT019,305.2362875
FDR51,OUT046,2350.730975
FDJ55,OUT045,3864.253041
NCZ17,OUT013,642.6438069
FDU25,OUT013,804.1453563
NCG18,OUT045,1668.110976
DRM11,OUT017,4399.312402
FDH16,OUT035,1517.25357
FDZ04,OUT018,850.4057354
NCX53,OUT035,2185.131091
FDX38,OUT027,1146.547689
FDX09,OUT046,2955.118362
NCW05,OUT018,1386.186057
NCS41,OUT017,3260.742883
FDI26,OUT046,2765.231576
NCZ41,OUT027,3924.807027
NCK06,OUT046,2149.96754
FDX23,OUT027,2627.997772
NCA42,OUT046,2377.583457
FDC20,OUT049,837.8270592
DRC49,OUT018,2346.13966
FDX01,OUT013,1918.099023
FDC08,OUT045,3681.011935
FDC02,OUT017,4757.060005
FDK10,OUT045,2821.432234
DRC24,OUT013,2588.460798
FDW16,OUT019,215.8705258
NCU06,OUT018,3151.079586
DRA59,OUT045,3181.340406
FDR24,OUT019,275.0313669
DRL35,OUT018,454.7504442
FDA49,OUT013,1340.730155
NCC55,OUT046,629.918576
DRD24,OUT019,314.063831
NCE55,OUT049,2729.222703
FDT33,OUT045,3010.98172
NCT53,OUT013,2428.101189
FDS26,OUT046,3723.392649
FDL22,OUT018,1286.876269
FDP44,OUT017,1646.272396
FDC52,OUT018,2160.534517
FDI53,OUT010,468.1024747
FDZ23,OUT046,3075.018502
NCT18,OUT013,3334.347664
FDR13,OUT046,1878.188199
FDB09,OUT010,283.7394089
FDZ60,OUT013,1510.225159
FDB11,OUT046,3959.570238
FDC10,OUT018,1862.781001
FDW56,OUT035,3488.632998
FDK14,OUT027,2473.065876
DRE27,OUT027,2766.939567
FDA38,OUT017,4027.333563
FDT11,OUT045,3204.944343
FDP15,OUT035,4175.314497
FDV27,OUT035,1321.981039
FDS36,OUT027,2620.839974
FDY40,OUT027,1523.567581
NCF19,OUT049,731.0940528
FDF53,OUT045,3400.810877
FDS14,OUT027,4106.722897
FDE56,OUT046,1080.524296
FDZ19,OUT035,2802.121938
FDZ46,OUT013,1718.901652
FDR16,OUT046,4459.823958
FDG29,OUT018,426.0977417
NCE30,OUT017,3415.248778
FDZ40,OUT046,831.1943942
FDG58,OUT018,2350.088687
DRH03,OUT013,1516.030313
FDZ47,OUT045,1555.78301
FDV04,OUT018,2380.093056
FDZ10,OUT018,1846.465727
FDG46,OUT017,2035.629591
NCF07,OUT045,1622.608179
FDY44,OUT035,3129.530996
FDB21,OUT013,3745.569971
FDS20,OUT035,3366.451384
FDS49,OUT049,1309.348759
FDX55,OUT027,5144.786471
NCQ02,OUT018,2937.456457
FDR25,OUT013,4622.03121
DRG39,OUT045,890.9589666
FDB46,OUT046,3261.391758
NCC30,OUT018,2659.339442
FDE58,OUT035,2026.897531
FDC05,OUT019,567.5680918
FDY15,OUT046,2653.050411
FDG14,OUT046,2323.616689
FDL08,OUT049,3686.065909
FDQ47,OUT013,625.663679
FDN12,OUT035,1759.415056
FDW10,OUT013,2469.36783
FDD02,OUT035,1885.437572
FDX35,OUT010,865.7876823
FDT35,OUT046,2733.126657
DRN47,OUT019,454.6938116
FDB11,OUT010,675.0224647
FDN20,OUT045,2851.427923
FDB59,OUT035,2783.697251
FDJ58,OUT045,2886.436896
FDU60,OUT046,3124.487103
FDS03,OUT049,1060.633059
FDU40,OUT019,466.8495633
DRH15,OUT049,810.6301752
FDD04,OUT027,4081.671998
FDQ01,OUT046,3742.160845
FDF28,OUT035,2070.34552
FDD22,OUT010,237.7144762
FDY19,OUT046,1977.452914
FDN33,OUT035,1500.169245
FDV36,OUT035,2309.651688
FDW01,OUT010,308.3481585
FDJ28,OUT049,3159.096502
FDB17,OUT035,2945.937262
FDM40,OUT049,2199.943195
FDV46,OUT045,2095.968366
FDQ44,OUT049,2089.22633
NCD42,OUT046,615.7660112
DRH37,OUT046,2634.629805
FDR10,OUT018,2490.839484
NCD06,OUT027,1534.458077
FDI53,OUT046,2474.56067
FDG16,OUT035,3629.660173
DRB25,OUT046,1678.205032
FDY09,OUT046,2925.543485
FDX48,OUT045,2711.197821
FDC03,OUT010,429.0951661
FDT47,OUT035,1714.188368
FDW44,OUT027,4491.019289
FDT24,OUT017,1329.845051
FDT12,OUT019,553.5938651
NCS38,OUT035,1818.242532
FDO39,OUT035,3288.430585
FDA13,OUT046,637.1874252
FDO48,OUT035,3884.203106
DRJ01,OUT017,2306.734591
FDD53,OUT018,356.4597301
NCT05,OUT049,4137.693078
FDQ51,OUT045,853.6867634
FDU60,OUT013,2895.431579
FDC59,OUT046,986.8753686
FDP36,OUT035,916.0685026
NCM19,OUT017,1750.222634
FDL16,OUT035,696.1613908
FDE50,OUT018,2882.309496
NCR18,OUT013,651.4724187
NCD30,OUT035,1571.621207
FDH31,OUT013,1623.00773
FDD56,OUT019,505.7899272
FDC47,OUT049,3787.8011
FDZ21,OUT045,1520.172226
FDM01,OUT049,1690.182873
FDF24,OUT013,1270.080704
FDW23,OUT017,675.6091012
FDY52,OUT018,832.5618826
DRH37,OUT027,4131.585677
DRO47,OUT027,3334.055845
FDR25,OUT049,4406.992844
FDQ24,OUT027,5350.419601
DRJ51,OUT018,3215.635275
NCU06,OUT035,4100.438158
NCV18,OUT018,1833.541534
NCC06,OUT027,3121.87019
FDZ01,OUT018,1236.097837
FDT14,OUT017,2095.687871
FDD11,OUT019,573.8103947
FDN09,OUT017,4083.763263
NCO18,OUT010,430.452062
FDZ50,OUT045,3139.52357
FDS44,OUT013,3772.82942
FDI36,OUT045,2868.420157
FDA26,OUT010,446.9202937
NCY53,OUT049,1679.920978
FDF32,OUT049,2904.456178
FDF59,OUT010,269.8040554
FDB20,OUT046,1247.340158
DRH11,OUT035,759.8409014
FDT03,OUT049,1524.968577
NCH06,OUT035,3830.658231
FDR55,OUT049,3153.945217
FDI10,OUT035,2855.059269
FDZ12,OUT045,2145.155776
FDM12,OUT049,3105.916295
DRB25,OUT045,1669.47201
NCS41,OUT013,3321.100429
NCT53,OUT049,2627.653411
NCD55,OUT013,642.8509818
FDY08,OUT049,2191.327401
NCP55,OUT049,913.5018765
FDA33,OUT013,2297.469059
FDQ33,OUT013,2789.832527
FDE45,OUT027,4918.450159
FDT26,OUT013,2083.306944
NCV53,OUT049,4496.187849
FDK60,OUT027,2970.580422
NCJ29,OUT046,1260.457718
FDI15,OUT045,4818.306817
FDX21,OUT013,1801.182554
FDV49,OUT019,522.3444401
DRO59,OUT046,1302.289461
FDZ14,OUT045,1935.046537
FDP32,OUT027,3499.86292
FDC33,OUT017,2993.885992
FDT14,OUT010,257.1498501
NCN54,OUT027,2358.433433
FDR57,OUT027,4055.576454
DRK12,OUT046,501.6585818
FDX52,OUT049,3110.441953
FDX08,OUT010,447.8356879
FDP10,OUT010,207.4354925
NCP50,OUT045,1163.900806
NCL06,OUT013,4458.026023
FDP25,OUT013,3819.309415
FDE53,OUT013,1649.505974
FDL27,OUT017,1150.399955
FDC35,OUT049,3577.259441
DRJ47,OUT010,479.3736081
FDD16,OUT018,1185.715239
NCN42,OUT049,2525.123224
FDC38,OUT027,3528.445752
NCO07,OUT045,3460.136366
FDQ20,OUT049,693.511167
FDI32,OUT046,2014.248404
FDN20,OUT010,342.0372513
DRJ51,OUT027,7207.988756
FDU08,OUT045,1534.316923
DRN37,OUT019,444.7269107
FDD05,OUT010,308.7961953
FDW15,OUT046,2587.38002
FDI52,OUT046,2137.799341
DRM11,OUT049,3323.594867
NCO06,OUT045,497.7758208
FDU38,OUT049,3185.169061
FDU59,OUT018,2195.42006
FDJ10,OUT046,2146.911086
FDM13,OUT049,2015.752172
NCJ30,OUT019,313.1706223
FDM45,OUT018,1867.563351
FDP36,OUT045,845.2647419
NCD30,OUT010,171.0645121
FDN48,OUT017,1498.249953
FDY32,OUT049,2519.220672
FDU47,OUT046,2212.091777
FDF17,OUT019,582.8446847
FDP34,OUT017,2763.89348
FDA47,OUT049,2542.891098
DRD27,OUT027,2695.766491
FDW38,OUT045,921.4825028
FDZ15,OUT019,313.8529128
FDZ03,OUT027,5240.806915
NCN19,OUT049,3101.363435
FDG02,OUT035,3032.36533
FDS31,OUT035,3333.899109
FDW43,OUT019,674.0339756
FDZ47,OUT010,198.0556142
FDO57,OUT017,2730.114607
NCL07,OUT013,632.4859307
NCV42,OUT013,1864.672017
FDP40,OUT017,1886.26469
FDP48,OUT019,578.1695557
FDH21,OUT017,2508.267679
NCP02,OUT049,865.104884
FDK24,OUT049,855.282029
FDC41,OUT045,1244.57653
FDF08,OUT017,1286.081415
FDO49,OUT017,758.0552892
FDS56,OUT027,7272.839467
FDX46,OUT018,869.9434687
FDQ07,OUT013,3647.501716
FDC32,OUT010,177.5455126
FDT21,OUT019,568.2653592
FDG58,OUT045,2442.569417
FDW14,OUT049,1331.249164
DRA12,OUT027,3732.497841
FDV27,OUT013,1305.243983
DRD25,OUT013,1860.371008
DRF48,OUT027,4791.455925
FDX24,OUT017,1444.082225
DRJ51,OUT046,3785.449851
FDE45,OUT045,2977.284835
FDE14,OUT046,1694.755017
FDG53,OUT045,1955.885378
FDT08,OUT046,2619.207795
DRC27,OUT027,5055.626307
FDG20,OUT035,2728.462868
FDC21,OUT046,1779.965437
FDV31,OUT018,2599.936072
FDB58,OUT045,2181.188624
FDV23,OUT046,2070.498962
FDA25,OUT019,244.213127
FDC15,OUT046,2633.047434
FDU47,OUT049,2122.110965
FDE23,OUT013,796.2744206
FDS08,OUT013,2683.35707
FDW03,OUT027,2689.793791
FDJ60,OUT018,2267.321337
FDM34,OUT017,2018.182416
FDW33,OUT013,1692.110383
FDZ40,OUT013,792.8753846
FDE33,OUT018,1172.870291
NCC06,OUT010,332.1866172
FDU11,OUT046,1843.449146
FDL44,OUT017,2653.801634
NCZ29,OUT017,1998.735589
FDG28,OUT010,586.8822417
FDL12,OUT018,930.2341754
FDD52,OUT017,1951.631243
FDO15,OUT013,1100.574405
NCN29,OUT027,1309.138111
FDW36,OUT013,1645.27786
FDB21,OUT046,3640.195872
FDZ28,OUT013,1988.128623
FDY10,OUT035,1930.214765
DRG39,OUT017,825.8849177
FDN28,OUT013,1748.564101
FDV15,OUT035,1735.800778
DRI13,OUT035,3784.077291
FDH20,OUT046,1602.143074
FDY51,OUT013,3624.295621
FDE16,OUT013,3678.108029
FDX40,OUT018,401.716387
FDC48,OUT018,1171.323557
FDS14,OUT046,2252.525632
FDX56,OUT017,4036.286176
FDI10,OUT046,2883.37733
FDI14,OUT013,2269.507286
DRM48,OUT013,627.434373
NCH07,OUT027,4331.793542
FDY26,OUT013,4549.460261
FDD02,OUT027,2711.618996
FDM12,OUT046,3077.347216
DRF01,OUT010,555.7207146
FDV36,OUT046,2345.948431
DRI59,OUT013,3783.340696
FDV03,OUT018,2402.373756
FDO39,OUT017,3245.453421
NCB07,OUT018,2915.956194
FDH38,OUT027,2725.465895
FDZ13,OUT035,843.797562
NCZ30,OUT046,2083.16292
NCA06,OUT035,562.9800265
FDB04,OUT049,1315.969291
FDN50,OUT013,1437.799973
NCG06,OUT049,3976.438954
NCY17,OUT018,614.7792636
FDC23,OUT046,2837.566423
FDK33,OUT049,3476.57772
FDR03,OUT049,3719.984585
FDZ07,OUT045,1157.634182
FDO38,OUT013,1230.750436
FDS59,OUT046,1776.115489
DRM11,OUT019,542.2495656
FDX52,OUT027,5063.335769
DRJ35,OUT018,844.3785754
NCP53,OUT046,4071.555106
FDW15,OUT019,302.8468513
DRI47,OUT045,2634.672619
DRZ11,OUT035,1952.712191
FDS02,OUT013,3109.584851
DRD49,OUT018,4040.008842
FDW38,OUT049,974.967075
FDR21,OUT019,387.5218866
FDE40,OUT013,1080.498839
FDI02,OUT045,1705.629852
FDQ04,OUT045,721.5666527
FDY14,OUT017,4584.008231
NCT54,OUT046,1532.700021
DRD25,OUT017,1805.040379
DRE01,OUT045,3895.967524
FDJ12,OUT010,584.3221534
NCZ05,OUT049,1643.154389
DRB25,OUT019,251.7788127
NCC31,OUT045,2543.994927
FDM16,OUT045,1256.357939
DRG11,OUT049,1696.723378
FDV24,OUT027,3599.248219
FDV43,OUT046,645.307422
FDG05,OUT018,2362.292606
FDV23,OUT010,248.3430422
FDI58,OUT018,1383.204705
FDQ11,OUT017,4297.276539
FDC05,OUT027,5700.853627
FDF40,OUT013,4054.633863
FDU02,OUT018,3300.065416
FDT32,OUT013,3100.888878
NCF06,OUT017,4052.220438
FDT46,OUT013,779.1941277
FDR58,OUT010,187.3678779
FDY04,OUT046,2615.20866
FDT58,OUT045,2626.750917
FDE46,OUT049,2413.340462
DRH11,OUT017,757.8144854
DRI51,OUT046,2780.345006
FDC35,OUT017,3388.75148
FDP45,OUT035,3990.337435
FDC45,OUT017,3106.484755
FDU01,OUT045,3113.107533
FDJ53,OUT010,258.3089815
FDJ46,OUT017,2811.58961
FDX07,OUT013,3180.219715
NCI30,OUT049,3711.502654
FDE47,OUT027,3574.041084
FDV48,OUT045,1348.962224
FDN16,OUT019,250.8737875
FDM52,OUT013,2586.403345
FDA32,OUT027,5350.200501
FDH05,OUT017,3795.397694
FDW25,OUT010,226.7444591
FDQ09,OUT046,1682.523031
NCM17,OUT010,87.41352887
DRM59,OUT046,2154.366411
FDV47,OUT027,2279.551217
DRE15,OUT035,1179.517612
FDS25,OUT010,163.9993819
NCZ05,OUT018,1499.472229
NCV05,OUT019,321.1906896
DRM37,OUT046,3293.652997
FDV58,OUT027,5562.391796
FDN22,OUT027,8696.411557
NCO06,OUT049,471.2043233
FDT56,OUT019,210.5880225
FDM02,OUT013,1297.547966
FDA09,OUT046,3109.433264
NCC06,OUT035,2325.864277
NCL54,OUT049,2769.90855
NCB55,OUT017,879.9904286
FDB12,OUT017,1693.596163
NCA54,OUT049,2869.473897
NCS38,OUT049,1831.953781
FDC02,OUT049,4677.846
FDK44,OUT019,357.2949098
FDE16,OUT035,3932.860487
NCS05,OUT035,2078.546082
FDZ59,OUT045,2748.713391
FDI20,OUT017,3968.956754
FDQ14,OUT046,2388.703583
FDF53,OUT017,3284.657692
FDW25,OUT017,1417.200647
NCQ43,OUT010,233.4043035
FDX52,OUT013,3142.760276
FDE28,OUT045,3656.43399
FDN15,OUT017,2207.485162
FDO28,OUT017,1952.397844
FDQ33,OUT045,2878.520867
FDM22,OUT010,149.5986388
FDJ03,OUT017,695.0046057
FDI16,OUT045,947.9856987
FDI09,OUT027,6327.038301
FDX55,OUT013,3591.600267
FDS23,OUT027,3286.147176
DRC12,OUT045,3030.241312
FDH41,OUT049,3451.192873
FDN01,OUT013,2801.674766
FDV55,OUT045,2752.928108
NCJ19,OUT013,841.5583467
NCY29,OUT010,164.3329769
FDP03,OUT018,1934.835304
FDZ52,OUT045,1668.365668
FDH31,OUT010,222.8196904
FDQ19,OUT018,3495.53208
FDS15,OUT035,1690.160688
FDN32,OUT017,3185.664268
FDH32,OUT049,1607.654136
FDF33,OUT017,1741.907037
FDJ22,OUT046,3090.09443
FDG56,OUT010,136.7587852
FDC05,OUT046,3130.013937
FDK09,OUT013,3720.258597
NCV29,OUT045,2983.018847
NCC43,OUT019,596.2781021
NCA42,OUT049,2429.403563
FDC10,OUT046,1875.569784
FDC16,OUT013,1303.105294
NCL17,OUT013,2253.779464
FDA51,OUT035,1894.059454
FDW01,OUT017,2574.125715
NCF30,OUT045,2048.223573
FDN49,OUT013,640.9157768
FDY20,OUT045,1338.131706
FDC15,OUT045,2601.891603
FDY24,OUT046,1105.730923
NCG43,OUT017,1573.607187
FDA48,OUT013,3585.226039
NCF55,OUT017,654.0211634
FDL38,OUT049,1384.177207
NCQ29,OUT018,3327.757311
FDC34,OUT017,2753.054476
FDP36,OUT027,1117.03228
FDN50,OUT010,179.6914042
FDO23,OUT049,1565.649378
FDT56,OUT013,725.8836453
FDT13,OUT027,4962.666765
FDZ03,OUT013,3172.09102
FDQ03,OUT010,618.1207847
FDU44,OUT045,2769.783427
FDD03,OUT049,3676.603633
NCH30,OUT013,1656.92046
FDS60,OUT010,480.8846448
FDG08,OUT046,2953.880625
FDX38,OUT017,748.2408945
FDD22,OUT017,1856.032824
FDW51,OUT013,3654.544227
FDL09,OUT017,2636.273565
FDZ60,OUT045,1466.188906
NCH07,OUT046,2678.467427
NCQ41,OUT049,3109.864885
FDW04,OUT049,2030.269406
FDI08,OUT027,4954.403452
FDR19,OUT019,308.8312938
FDV13,OUT046,1309.468016
FDB52,OUT017,3838.513498
FDZ48,OUT027,3603.931769
NCO14,OUT049,790.2175502
FDZ50,OUT013,3264.433786
FDN27,OUT019,269.9787195
FDQ60,OUT013,1989.166228
FDR49,OUT017,784.6357952
DRJ35,OUT027,1745.144441
DRI49,OUT017,1342.741345
FDB47,OUT017,3906.738169
FDP37,OUT010,303.2185247
FDR26,OUT049,2374.859007
FDY31,OUT019,338.8534893
FDC11,OUT045,1377.09524
DRP47,OUT035,4270.933882
NCY54,OUT018,2675.312892
FDR27,OUT046,2142.852241
FDQ21,OUT019,280.4418994
NCQ29,OUT035,3850.663028
FDJ02,OUT046,2648.122851
FDE21,OUT018,1735.975009
FDM39,OUT046,2772.550888
FDZ01,OUT017,1668.562218
NCB19,OUT018,1524.692363
FDU03,OUT046,3157.247694
FDP27,OUT049,3163.292898
DRF01,OUT045,2359.8639
FDM03,OUT049,1661.205308
FDV01,OUT046,2491.912896
FDS16,OUT046,2672.315417
FDO45,OUT035,1336.534211
NCX06,OUT035,3095.146062
FDP13,OUT046,700.6862636
NCR38,OUT018,4066.804854
FDA01,OUT013,718.5014709
FDT26,OUT017,1794.010559
FDD44,OUT027,7286.816837
FDB26,OUT013,846.9475236
FDP45,OUT019,479.1394549
NCP55,OUT046,892.2107725
FDT23,OUT017,1339.974921
FDO51,OUT045,684.4981743
FDA44,OUT046,928.0831298
NCJ31,OUT018,3870.218124
FDX37,OUT045,1637.215141
NCD18,OUT049,3823.262575
FDN40,OUT027,3457.372715
FDL33,OUT017,3159.967179
DRF48,OUT035,3182.519638
FDW08,OUT035,1722.9693
FDX39,OUT018,2968.15938
FDB38,OUT049,2824.062101
FDY46,OUT018,2935.057964
NCB06,OUT049,2690.428402
FDA34,OUT035,3096.157149
FDA35,OUT045,2044.022413
FDQ07,OUT035,3843.136951
FDU32,OUT045,2021.468753
FDU26,OUT013,2066.015638
FDU13,OUT010,612.4758423
FDO09,OUT035,4532.990015
FDW03,OUT019,246.4754281
FDB38,OUT013,2517.951077
FDL26,OUT010,252.6956757
NCN43,OUT045,2053.819991
FDH08,OUT045,4011.609477
NCC31,OUT019,397.2314752
FDH14,OUT035,2058.685198
FDL40,OUT017,1582.366218
FDD20,OUT035,2135.866617
NCV53,OUT035,4573.505912
FDD16,OUT045,1187.790568
FDP24,OUT035,1927.327583
FDQ25,OUT045,2937.297595
FDM38,OUT035,906.929485
NCT18,OUT010,401.7094708
FDM34,OUT049,2083.777806
DRH37,OUT010,297.9091748
NCE07,OUT013,2203.972891
FDG12,OUT013,1943.626947
FDB59,OUT010,611.3205146
FDS10,OUT018,2852.129887
FDN21,OUT010,396.0737017
FDM02,OUT045,1315.519682
FDO44,OUT049,1762.423064
NCN17,OUT017,1690.743711
FDH16,OUT018,1363.719004
FDL44,OUT046,2696.048394
FDY47,OUT017,1985.345318
DRI39,OUT046,890.5018021
NCX54,OUT018,1505.884873
FDE59,OUT046,620.75357
FDO46,OUT045,3061.08042
DRE13,OUT046,1377.211192
FDW14,OUT013,1307.503872
FDF35,OUT046,1519.168621
FDO50,OUT019,293.4171199
DRF49,OUT017,1764.691496
FDT60,OUT049,2084.971045
FDP38,OUT045,717.5454296
FDA31,OUT027,4692.91274
FDY52,OUT010,131.806354
FDD03,OUT027,6805.189995
FDN52,OUT018,1263.876039
FDU20,OUT010,244.7783777
FDD22,OUT035,1784.447166
NCB55,OUT019,200.5306775
FDN27,OUT045,1820.493982
FDD16,OUT013,1363.220466
FDW48,OUT046,1113.445389
DRN35,OUT045,593.1808305
FDX25,OUT049,3072.086953
DRD49,OUT049,3728.358311
FDE21,OUT019,283.0967705
FDN44,OUT035,2796.40604
DRC01,OUT049,848.3113528
NCK30,OUT046,4196.429746
FDU39,OUT013,811.406069
FDB49,OUT013,1605.360369
FDS12,OUT045,2387.416932
FDR57,OUT018,2567.442631
FDX22,OUT027,6811.539422
FDC60,OUT013,1681.320556
NCE42,OUT049,3483.146739
NCK42,OUT049,3458.817192
DRE01,OUT017,3783.794855
FDE57,OUT018,1641.398884
DRK59,OUT019,542.5046758
FDB10,OUT027,4966.225833
FDQ25,OUT046,2845.323366
FDY26,OUT017,4730.98081
FDG28,OUT049,3857.312327
FDM14,OUT049,1690.598479
NCH29,OUT049,1685.357199
FDD48,OUT049,2073.969783
FDC17,OUT045,3834.840799
DRH49,OUT027,2475.406979
FDN44,OUT018,2505.339648
FDC29,OUT045,1977.366812
DRK01,OUT019,242.9247762
FDD48,OUT017,1987.005773
FDB59,OUT013,2836.479566
FDY45,OUT010,597.6769152
FDX60,OUT035,1293.595602
FDT09,OUT010,293.8830989
DRB24,OUT018,2277.344357
FDL13,OUT035,3870.90316
FDN16,OUT035,1691.673353
FDK57,OUT013,2052.114645
FDO22,OUT027,1973.123958
FDC57,OUT010,553.3849646
FDZ13,OUT027,1685.49859
FDW27,OUT013,2206.675416
FDX10,OUT049,651.971038
FDY08,OUT018,1782.094249
FDA49,OUT017,1310.454716
FDC32,OUT018,1419.397778
FDO04,OUT035,908.6851632
NCZ54,OUT013,2866.479221
FDY40,OUT045,755.2848243
FDW36,OUT045,1657.725943
FDE11,OUT017,3124.220332
DRE37,OUT045,3185.545074
NCK19,OUT017,3174.838943
FDT19,OUT035,2852.742311
FDE56,OUT045,1016.521202
FDZ57,OUT010,242.5576465
FDB35,OUT035,1486.47653
FDF09,OUT010,75.46041617
FDO34,OUT046,2899.73929
FDA55,OUT046,3892.282717
NCM18,OUT035,1139.852429
FDJ20,OUT019,287.4558675
DRQ35,OUT019,279.279274
FDG02,OUT013,3095.135428
NCU29,OUT018,2305.812265
FDL27,OUT027,1474.629197
NCA54,OUT035,2902.904865
FDJ32,OUT035,1002.416931
FDB21,OUT019,568.1798988
FDR46,OUT035,2679.277005
FDZ32,OUT046,1715.817201
DRF36,OUT017,3176.34314
NCU54,OUT017,3827.993756
NCI31,OUT017,618.7562804
DRA59,OUT035,3106.56104
